query,answer
"Поставщик – поставщик – лицо, с которым заключен договор. С которым заключен договор заключается договор. Это лицо, которое заключен договор с поставщиком.","поставщик – лицо, с которым заключен договор."
"Права поставщика и обязанности поставщика в указанных выше статусах устанавливаются законодательством, Положением, извещением, документацией о закупке. Права поставщиков устанавливаются в соответствии с законодательством и законодательством.","Права и обязанности поставщика в указанных выше статусах устанавливаются законодательством, Положением, извещением, документацией о закупке."
"Если на стороне поставщика в соответствии с частью 5 статьи 3 Закона 223-ФЗ выступают несколько лиц, то все они рассматриваются как одно лицо. В случае если на сторону поставщика выступает несколько человек, то все рассматриваются в качестве одно лица.","Если на стороне поставщика в соответствии с частью 5 статьи 3 Закона 223-ФЗ выступают несколько лиц, то все они рассматриваются как одно лицо."
"Отстраненные отстраненные Отстранение Отстранения Отстранения от Отстранения и Отстранение отстраненного отстраненного действия Отстраненного Отстраненного решения Отстранен отстранен от работы Отстраненной отстраненной программы Отстранения. Отстранение может быть сделано только после того, как Отстраненный отстраненный никто не будет принимать участия в сделке с Отстраненным отстраненным ником. Отстраненное решение может привести к снижению цены на бензин и нефтепродукты, предупреждают участники рынка.",Отстранение участника
В любой момент вплоть до подписания договора ЗК должна отстранить участника от участия в закупке в случае расторжения договора и отстранить его от дальнейшего участия в ее участии в закупке.,В любой момент вплоть до подписания договора ЗК должна отстранить участника от дальнейшего участия в закупке в случаях:
"Наличие недостоверных сведений в заявке, существенных для допуска данного участника к закупке или для оценки его заявки, при наличии документального подтверждения их недостоверности. Эксперты считают, что недостоверные сведения в заявке могут быть недостоверны.","обнаружения недостоверных сведений в заявке, существенных для допуска данного участника к закупке или для оценки его заявки, при наличии документального подтверждения их недостоверности;"
"Давление таким участником на члена ЗК, эксперта, руководителя организатора закупки или заказчика на члена Заказчика, эксперта или эксперта на руководителя ЗК или эксперта. Такое давление может быть направлено и на эксперта, эксперта и руководителя заказчика.","подкрепленного документами факта давления таким участником на члена ЗК, эксперта, руководителя организатора закупки или заказчика;"
Постквалификацию и прохождения постквалификации (п.6.3 Положения) в следующем году можно будет ожидать еще более непрохождения постоквалификации.,непрохождения постквалификации (п. 8.6.3 Положения).
"Организаторы закупки отстранили участника закупки. Решение об отстранении участника оформляется протоколом заседания ЗК, который должен быть официально размещен организатором закупки в сроки и в порядке, установленных в п. 3.2.1 Положения.","Решение об отстранении участника оформляется протоколом заседания ЗК, который должен быть официально размещен организатором закупки в сроки и в порядке, которые установлены в п. 3.2.1 Положения."
"Процедура закупки признается несостоявшейся в случае, если ЗК принято решение об отстранении всех участников конкурентного способа закупки, ценового запроса либо всех, кроме одного участника закупки, соответствующего требованиям извещения, документации о закупке. Последствия процедуры закупки установлены в п. 11.8.6, 11.8.7 Положения соответственно.","Процедура закупки признается несостоявшейся в случаях, если ЗК принято решение об отстранении всех участников конкурентного способа закупки, ценового запроса (в том числе – допущенных) от участия в процедуре закупки либо всех, кроме одного участника закупки, соответствующего требованиям извещения, документации о закупке; при этом в протокол ЗК вносится соответствующая информация. Последствия признания процедуры закупки несостоявшейся по указанным основаниям установлены в п. 11.8.6, 11.8.7 Положения соответственно."
"В случае признания процедуры закупки несостоявшейся по основанию, предусмотренному подп. 11.8(18) Положения, заказчик заключает договор с единственным неотстраненным участником закупки, в отношении которого ЗК было принято решение о соответствии его заявки всем установленным требованиям.","В случае признания процедуры закупки несостоявшейся по основанию, предусмотренному подп. 11.8(18) Положения, и принятия ЗК решения о заключении договора с единственным неотстраненным участником закупки, в отношении которого ЗК было принято решение о соответствии участника процедуры закупки и его заявки всем установленным требованиям, заказчиком заключается договор с таким участником закупки с соблюдением сроков, предусмотренных п. 20.2.1 Положения."
"Признание закупки несостоявшейся закупки и признание закупки не состоявшейся. Признание закупок не состоявшейся, а несостоявшаяся закупка не состоялась, а закупка несостоялась. Признание покупки невыстоявшейся, однако признание закупок несостоявшимся не будет, считают участники рынка.",Признание закупки несостоявшейся
"Закупка признается несостоявшейся, если: если:: Заказ признается не состоявшимся, а если: Закупка признает несостоявшимся, если закупка признается нестоявшейся. Если:: оплата будет недействительной, если, например:: продажа признается невыстоявшейся.","Закупка признается несостоявшейся, если:"
"По окончании срока подачи заявок на участие в квалификационном отборе для отдельной закупки (подп. 8.1(1(1) Положения) не подано ни одной заявки, а по окончании квалификационного отбора в отдельной закупке не подано заявки ни одного заявка.",по окончании срока подачи заявок на участие в квалификационном отборе для отдельной закупки (подп. 8.1(1) Положения) не подано ни одной заявки;
"По окончании срока подачи заявок на участие в квалификационном отборе для отдельной закупки (подп. 8.1(2) Положения) подана только 1 (одна) заявка, а по окончании квалификационного отбора только 1 заявка.",по окончании срока подачи заявок на участие в квалификационном отборе для отдельной закупки (подп. 8.1(2) Положения) подана только 1 (одна) заявка;
"Все участников квалификационного отбора для отдельной закупки признаны несоответствующими квалификационным требованиям и признаны всех участников процедуры закупки не соответствующими квалификационным требованиям. Эксперты считают, что несоответствующие квалификационные требования несоответствуют квалификационному требованию.",по результатам рассмотрения заявок на участие в квалификационном отборе для отдельной закупки (подп. 8.1(3) Положения) ЗК принято решение о признании всех участников процедуры закупки несоответствующими квалификационным требованиям;
"Участники квалификационного отбора для отдельной закупки признаны только 1 (одного) участника процедуры закупки соответствующим квалификационным требованиям и признаны соответствующими квалификационными требованиям. По результатам рассмотрения заявок на участие в квалификационном отборе в отдельной закупке принято решение о признании только одного участника соответствующим квалификационным требованиям, а только один (одного) участника процедуры приобретения соответствующих квалификационных требований.",по результатам рассмотрения заявок на участие в квалификационном отборе для отдельной закупки (подп. 8.1(4) Положения) ЗК принято решение о признании только 1 (одного) участника процедуры закупки соответствующим квалификационным требованиям;
"По окончании срока подачи заявок на участие в первой стадии квалификационного отбора для серии закупок (подп. 8.2(1) Положения) подано менее 5 (пяти) заявок для участия в квалификационном отборе для закупок. Эксперты считают, что по окончании подготовки к квалификационному отбору не менее пяти заявок.",по окончании срока подачи заявок на участие в первой стадии квалификационного отбора для серии закупок (подп. 8.2(1) Положения) подано менее 5 (пяти) заявок;
"Количество участников квалификационного отбора для серии закупок менее 5 (пяти) участников процедуры закупок принято решение о признании соответствующим квалификационным требованиям менее пяти участников. Эксперты считают, что квалификационные требования не соответствуют требованиям более пяти участников закупок.",по результатам рассмотрения заявок на участие в квалификационном отборе для серии закупок и подведения промежуточных итогов первой стадии отбора (подп. 8.2(2) Положения) принято решение о признании соответствующим квалификационным требованиям менее 5 (пяти) участников процедуры закупки;
"Ценовой запрос по окончании срока подачи заявок на конкурентный способ закупки не подано ни одной заявки, ценовой запрос не подано. Ценаовой запрос в ближайшие дни не подано, а ни одна заявка не подана.","по окончании срока подачи заявок на конкурентный способ закупки (подп. 12.7(1), 18.3(1) Положения), ценовой запрос не подано ни одной заявки;"
"По окончании срока подачи заявок на конкурентный способ закупки, ценовой запрос подана только 1 (одна) заявка. Ценаовой запрос будет подан только 1 заявка, а по окончании рынка только одна заявка.","по окончании срока подачи заявок на конкурентный способ закупки (подп. 12.7(2), 18.3(2) Положения), ценовой запрос подана только 1 (одна) заявка;"
"ЗК принял решение о признании всех заявок несоответствующими требованиям извещения, документации о закупке. При этом все заявки, поданные на конкурентный способ закупки, несоответствуют требованиям документации. Эксперты считают, что все заявки несоответствующие требованиям и документации, документации.","по результатам рассмотрения заявок (отборочная стадия), поданных на конкурентный способ закупки (подп. 12.8(1) Положения), ценовой запрос ЗК принято решение о признании всех поданных заявок несоответствующими требованиям извещения, документации о закупке;"
"Ценовой запрос ЗК принял решение о признании только 1 заявки соответствующей требованиям извещения, документации о закупке. Эксперты считают, что ценовой запрос не соответствует требованиям документации.","по результатам рассмотрения заявок (отборочная стадия), поданных на конкурентный способ закупки (подп. 12.8(2) Положения), ценовой запрос ЗК принято решение о признании только 1 (одной) заявки соответствующей требованиям извещения, документации о закупке;"
"по по результатам рассмотрения итогов рассмотрения вопроса рассмотрения на нарушение по результатам их рассмотрения: «Рассмотрение на рассмотрение по итогам по результатам насмотрения будет рассмотрение обращения на основание того, что «Рассмотрения по поводу по результатам» рассмотрения рассмотрения в итоге рассмотрения у них рассмотрение: «Грушение» — «Грушения» — «Саратов».",по результатам рассмотрения:
"Первые части заявок на участие в аукционе / редукционе могут быть только субъекты МСП, подп. 12.11(1) Положения, а также субъекты муниципального имущества, в том числе субъекты субъектов МСП (подп. 1211.11(1), Положения) и аукционы и редукционы, которые могут принимать участие только в субъектах МСП.","первых частей заявок на участие в аукционе / редукционе, в том числе в аукционе, участниками которого могут быть только субъекты МСП (подп. 12.11(1) Положения),"
"Участники конкурса на участие в конкурсе могут быть только субъекты МСП (подп. 12.12(1) Положения), а также участники конкурса, заявки на участие, запросы предложений, запросе котировок, запросе предложений, заявке предложений и запросу котировок. Эксперты считают, что в конкурсе может участвовать только субъект МСП.","первых частей заявок на участие в конкурсе, запросе предложений, запросе котировок, участниками которых могут быть только субъекты МСП (подп. 12.12(1) Положения),"
"ЗК принято решение об отказе в допуске всем участникам процедуры закупки, подавшим заявки по соответствующей закупке. Эксперты считают, что ЗК отказывается в допуске участникам процедур закупки только участникам закупки.","ЗК принято решение об отказе в допуске всем участникам процедуры закупки, подавшим заявки по соответствующей закупке;"
"по по результатам рассмотрения итогов рассмотрения вопроса рассмотрения на нарушение по результатам их рассмотрения: «Рассмотрение на рассмотрение по итогам по результатам насмотрения будет рассмотрение обращения на основание того, что «Рассмотрения по поводу по результатам» рассмотрения рассмотрения в итоге рассмотрения у них рассмотрение: «Грушение» — «Грушения» — «Саратов».",по результатам рассмотрения:
"В аукционе / редукционе могут участвовать только субъекты МСП (подп. 12.11(2) Положения), а также субъекты Московской области, которые могут быть участниками аукциона и редукциона, в том числе в аукционах и в редукционах, которые принимают участие только субъектам МСП. Эксперты считают, что аукцион может быть проведен только для субъектов МСП.","первых частей заявок на участие в аукционе / редукционе, в том числе в аукционе, участниками которого могут быть только субъекты МСП (подп. 12.11(2) Положения),"
"Участники конкурса на участие в конкурсе могут быть только субъекты МСП (подп. 12.12(2) Положения), запросы предложений, запросе котировок, запросе предложений, а также запросы котировок. Конкурс может быть проведен только для субъектов МСП. Эксперты считают, что участники конкурса могут принимать участие только в субъектах МСП.","первых частей заявок на участие в конкурсе, запросе предложений, запросе котировок, участниками которых могут быть только субъекты МСП (подп. 12.12(2) Положения),"
"ЗК принято решение о допуске к участию только 1 (одного) участника соответствующей процедуры закупки, а не одного участника процедуры закупок. Эксперты считают, что процедура закупки может быть проведена только одним участником соответствующей закупки.",ЗК принято решение о допуске к участию только 1 (одного) участника соответствующей процедуры закупки;
"В ходе проведения аукциона / редукциона не было сделано ни одного предложения о цене договора (подп. 12.11(5) Положения), в ходе которого не был сделан ни одной предложение о цена договора, не была сделана ни одна цена договора и не сделано никакого предложения о цене договора. Эксперты считают, что в ходе аукционов и редукционов, в том числе аукционных редукционов / аукционах, а также в ходе продления договора не были сделаны никакие предложения о ценах договора.","в ходе проведения аукциона / редукциона, в том числе аукциона, участниками которого могут быть только субъекты МСП, не было сделано ни одного предложения о цене договора (подп. 12.11(5) Положения);"
"В ходе проведения аукциона / редукциона было сделано только одно предложение о цене договора, в ходе которого были сделаны только 1 (одно) предложение об изменении стоимости договора. Цена договора была определена только на 1 предложение, а на аукционе было продано только 1 предложение. Это решение было принято в ходе аукционов и редукционов, участниками которых могут быть только субъекты МСП.","в ходе проведения аукциона / редукциона, в том числе аукциона, участниками которого могут быть только субъекты МСП, было сделано только 1 (одно) предложение о цене договора (подп. 12.11(6) Положения);"
"по по результатам рассмотрения итогов рассмотрения вопроса рассмотрения на нарушение по результатам их рассмотрения: «Рассмотрение на рассмотрение по итогам по результатам насмотрения будет рассмотрение обращения на основание того, что «Рассмотрения по поводу по результатам» рассмотрения рассмотрения в итоге рассмотрения у них рассмотрение: «Грушение» — «Грушения» — «Саратов».",по результатам рассмотрения:
"В аукционе / редукционе могут участвовать только субъекты МСП (подп. 12.11(3) Положения), а также субъекты Московской области, которые могут быть принимать участие в аукционах и редукционах, в том числе и субъекты субъектов МСП, подп. 12.11.3 Положения. Эксперты считают, что аукцион может быть проведен только в случае, если участники аукциона / редоукциона не принимают участие субъекты мСП.","вторых частей заявок на участие в аукционе / редукционе, в том числе в аукционе, участниками которого могут быть только субъекты МСП (подп. 12.11(3) Положения),"
"Участники конкурса на участие в конкурсе могут быть только субъекты МСП (подп. 12.12(3) Положения), запросы предложений и предложения для участия в конкурсе, а также запрос предложений для субъектов МСП, которые могут участвовать в конкурсе.","вторых частей заявок на участие в конкурсе, запросе предложений, участниками которых могут быть только субъекты МСП (подп. 12.12(3) Положения),"
"Ценовые предложения при проведении конкурса, запроса предложений и запроса ценовых предложений при проведении тендера для субъектов МСП, которые могут быть только субъектами МСП (подп. 12.12(5) Положения), а также ценовые предложения при участии конкурса на ценовые предложения. Эксперты считают, что ценовые предложения можно использовать для повышения эффективности рынка.","ценовых предложений при проведении конкурса, запроса предложений, участниками которых могут быть только субъекты МСП (подп. 12.12(5) Положения),"
"ЗК принято решение о несоответствии требованиям, установленным извещением, документацией о закупке, всех поданных вторых частей или всех ценовых предложений заявок на участие в соответствующей процедуре закупок. Эксперты считают, что несоответствие требованиям установленных извещением о закупках, всей поданной второй частью или всем ценовым предложением заявок не соответствует требованиям.","ЗК принято решение о несоответствии требованиям, установленным извещением, документацией о закупке, всех поданных вторых частей или всех ценовых предложений заявок на участие в соответствующей процедуре;"
"по по результатам рассмотрения итогов рассмотрения вопроса рассмотрения на нарушение по результатам их рассмотрения: «Рассмотрение на рассмотрение по итогам по результатам насмотрения будет рассмотрение обращения на основание того, что «Рассмотрения по поводу по результатам» рассмотрения рассмотрения в итоге рассмотрения у них рассмотрение: «Грушение» — «Грушения» — «Саратов».",по результатам рассмотрения:
"Участники аукционов / редукционов могут быть только субъекты МСП (подп. 12.11(4) Положения), в том числе и субъекты субъектов МСП, а также субъекты Московской области, которые не могут участвовать в аукционе и редукционе. Это может быть связано с тем, что аукционы могут принимать участие только в субъектах МСП.","вторых частей заявок на участие в аукционе / редукционе, в том числе в аукционе, участниками которого могут быть только субъекты МСП (подп. 12.11(4) Положения),"
"Участники конкурса на участие в конкурсе могут быть только субъекты МСП (подп. 12.12(4) Положения), запросы предложений и предложения для участия в конкурсе, а также предложения для субъектов МСП, которые могут участвовать в конкурсе.","вторых частей заявок на участие в конкурсе, запросе предложений, участниками которых могут быть только субъекты МСП (подп. 12.12(4) Положения),"
"Ценовые предложения при проведении конкурса, запроса предложений и запроса ценовых предложений при проведении тендера для субъектов МСП, которые могут быть только субъектами МСП (подп. 12.12(6) Положения), а также ценовые предложения при участии конкурса. Эксперты считают, что ценовые предложения можно использовать для повышения эффективности рынка.","ценовых предложений при проведении конкурса, запроса предложений, участниками которых могут быть только субъекты МСП (подп. 12.12(6) Положения),"
"ЗК принято решение о соответствии требованиям извещения, документации о закупке, только 1 (одну) вторую части заявки на участие в соответствующей процедуре закупки, только одну (одну) ценового предложения заявки или только один ценовой предложение заявки. Эксперты считают, что закупка может быть проведена только в случае, если ЗК примет участие в тендере.","ЗК принято решение о соответствии требованиям извещения, документации о закупке, только 1 (одной) второй части заявки или только 1 (одного) ценового предложения заявки на участие в соответствующей процедуре;"
"Всех участников конкурентного способа закупки, всех участников ценового запроса (в том числе – допущенных) от участия в процедуре закупки (п. 11.7.3 Положения) отстранили от участия на конкурентном способе закупки, а также отстранили всех допущенных от участия.","ЗК принято решение об отстранении всех участников конкурентного способа закупки, всех участников ценового запроса (в том числе – допущенных) от участия в процедуре закупки (п. 11.7.3 Положения);"
"Всех участников конкурентного способа закупки, всех участников ценового запроса (в том числе – допущенных) от участия в процедуре закупки, кроме 1 (одного) участника закупки, соответствующего требованиям извещения, документации о закупке (п. 11.7.3 Положения) отстранены от участия, кроме одного (одного) допущенного к участию в процедуре.","ЗК принято решение об отстранении всех участников конкурентного способа закупки, всех участников ценового запроса (в том числе – допущенных) от участия в процедуре закупки, кроме 1 (одного) участника закупки, соответствующего требованиям извещения, документации о закупке (п. 11.7.3 Положения);"
"При проведении упрощенной закупки в ходе закупочной сессии не было подано ни одного ценового предложения, ни ценового предложения в ходе сессии не подано ценового предложения. При этом при проведении упрощенной закупки не было поданных ценовых предложений.",при проведении упрощенной закупки в ходе закупочной сессии не было подано ни одного ценового предложения;
При проведении упрощенной закупки в ходе закупочной сессии было подано ценовое предложение только от одного участника закупки. Ценовое предложение подано только от двух участников закупочной сессии.,при проведении упрощенной закупки в ходе закупочной сессии было подано ценовое предложение только от одного участника закупки.
"Если закупка признана несостоявшейся, информация об этом указывается в протоколе ЗК, который должен быть размещен организатором закупки в официальных источниках в сроки, установленные согласно п. 3.2.1 Положения.","В случае если закупка признана несостоявшейся, информация об этом указывается в соответствующем протоколе ЗК, который должен быть размещен организатором закупки в официальных источниках в сроки, установленные согласно п. 3.2.1 Положения."
"Если в документации о закупке предусмотрены два и более лота, процедура признается несостоявшейся только по тем лотам, в отношении которых выполняются положения п. 11.8.1 Положения. Если процедура несостоялась только по тому лоту, в котором выполняются требования п. 11.81 Положения, процедура незавершена.","Если в документации о закупке предусмотрены два и более лота, процедура признается несостоявшейся только по тем лотам, в отношении которых выполняются положения п. 11.8.1 Положения."
"В случае признания конкурентной закупки несостоявшейся по основаниям, указанным в подп. 11.8(1) – 11.8(4) Положения, заказчик вправе отказаться от повторной закупки или отказаться от ее проведения.","В случае признания конкурентной закупки несостоявшейся по основаниям, указанным в подп. 11.8(1) – 11.8(4) Положения, заказчик вправе принять решение о проведении повторной закупки (с квалификационным отбором) или отказаться от ее проведения."
"В случае признания конкурентной закупки несостоявшейся по основаниям, указанным в подп. (5, (6), (6), Положения, заказчик вправе отказаться от квалификационного отбора для серии закупок или отказаться от его проведения.","В случае признания конкурентной закупки несостоявшейся по основаниям, указанным в подп. (5), (6) Положения, заказчик вправе принять решение о повторном проведении квалификационного отбора для серии закупок или отказаться от его проведения."
"В случае признания конкурентной закупки, ценового запроса несостоявшимися по основаниям, указанным в подп. (7, 11,8), (11), (13), 11,8(17), 11.8(17) ПоложенияОшибка! Заказчик вправе: если не указано имя закладки., заказчик вправе вправе: признание конкурентной закладки, ценовой запрос несостоявшимся, вправе: в случае несостоявшейся закупки, цена запроса не будет установлена.","В случае признания конкурентной закупки, ценового запроса несостоявшимися по основаниям, указанным в подп. (7), 11.8(9), (11), (13), 11.8(15), 11.8(17) ПоложенияОшибка! Не указано имя закладки., заказчик вправе:"
"Принять решение о проведении повторной закупки, а также провести повторную закупку. Эксперты считают, что закупка может быть проведена не только на повторной закупке, но и на повторном закупке.",принять решение о проведении повторной закупки;
"В случае признания несостоявшейся закупки на основании подп. (7) Положения – осуществить закупку у единственного поставщика по основанию, предусмотренному в подп. 6.6(30) Положения.","в случае признания несостоявшейся закупки на основании подп. (7) Положения – осуществить закупку у единственного поставщика по основанию, предусмотренному в подп. 6.6(30) Положения;"
